ProductName,SKU,Category,ItemType,TrackSerials,SerialPrefix,SerialNextNumber,SerialSuffix,Description,DefaultUnitPrice,Markup,IsFixedMarkup,IsTaxInclusivePrice,AGD,Astoria Homes,Beaver Builders,BROOKFIELD,CAS CONSTRUCTION,Country Road Homebuilders,Daniel,David Weekly Homes,DFW Installations,FIG TREE HOMES,FIRST TEXAS HOMES,GH HOMES,Harvest Home Designs,Hunt Homes,Jake Jackson,James Lancaster,JCLI Homes,JOSEPH PAUL HOMES,Key Custom Homes,Malibu Homes,McClintock,Millcreek,NEWPORT HOMEBUILDERS,Pulte ,Stately Design and Renovation,STONEHOLLOW,SUMMA TERRA,TGC Custom Homes,TOLL BROTHERS,TRUTH CONSTRUCTION,TX BUILT CONST,Victor Myers,Villa May,Cost,SpecialTaxRate,LastVendor,VendorProductCode,VendorPrice,BarCode,Uom,SalesUom,SalesUomRatio1,SalesUomRatio2,PurchasingUom,PurchasingUomRatio1,PurchasingUomRatio2,ProductLength,ProductWidth,ProductHeight,ProductWeight,Remarks,CombineQuantityBuildable,AutoManufacture,IsActive
DW 2468 LH HC LOGAN 2 PANEL SLAB BLK HINGES,BC001753,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,354.71,,,,,,,,,,,,,,,,,,,,81.84,,DW Distribution,,,BC001753,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
DW 2668 LH HC LOGAN 2 PANEL SLAB BLK HINGES,BC001754,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,354.71,,,,,,,,,,,,,,,,,,,,81.84,,DW Distribution,,,BC001754,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
DW 2668 RH HC LOGAN 2 PANEL SLAB BLK HINGES,BC001755,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,354.71,,,,,,,,,,,,,,,,,,,,81.84,,DW Distribution,,,BC001755,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
DW EXT RH 2880 2 PANEL LOGAN SLAB SPRNG BLCK HNGS,BC001756,EXTERIOR DOOR,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,691.76,,,,,,,,,,,,,,,,256.73,,DW Distribution,,,BC001756,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
DW EXT LH 2880 2 PANEL LOGAN SLAB SPRNG BLCK HNGS,BC001757,EXTERIOR DOOR,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,691.76,,,,,,,,,,,,,,,,256.73,,DW Distribution,,,BC001757,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
BC 2068 1-3/8 HC CAIMAN SLAB ONLY,BC001758,INTERIOR DOOR,Stocked product,FALSE,,,,ARCH TOP,106.93,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.77,,Boise Cascade,,42.77,BC001758,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2468 1-3/8 HC CAIMAN SLAB ONLY,BC001759,INTERIOR DOOR,Stocked product,FALSE,,,,ARCH TOP,112.95,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.18,,Boise Cascade,,45.18,BC001759,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2668 1-3/8 HC CAIMAN SLAB ONLY,BC001760,INTERIOR DOOR,Stocked product,FALSE,,,,ARCH TOP,116.13,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.45,,Boise Cascade,,46.45,BC001760,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2868 1-3/8 HC CAIMAN SLAB ONLY,BC001761,INTERIOR DOOR,Stocked product,FALSE,,,,ARCH TOP,120.43,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.17,,Boise Cascade,,48.17,BC001761,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
22 X 36 LOWE INSERT W/ MINIBLINDS,BC001762,INSERT REPLACEMENT,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Boise Cascade,,,BC001762,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"4"" x 6"" x 8' CEDAR BEAM",BC001763,BEAMS,Stocked product,FALSE,,,,,97.55,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.02,,BlueLinx,,39.02,BC001763,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2868 RHOS PRO SELECT 1/2 LITE SLAB ONLY,BC001764,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,Boise Cascade,,,BC001764,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
ADT 2860 HC HRDBD W/ 4-5/8 JAMB,BC001765,INTERIOR DOOR,Stocked product,FALSE,,,,"FULL BOUND, 1-3/8'' HC, SN HINGES, L/H OR R/H, SGL BORE",0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.13,,,,,BC001765,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
DW 3080 LH CRFTSMN SMTH FG WINSLOW TRAD LT ,BC001766,FIBERGLASS DOOR,Stocked product,FALSE,,,,"DOUBLE BORE, HINGE PREPPED AND BORE FOR 1/2'' PEEP
SLAB ONLY",0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.87,,DW Distribution,,,BC001766,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
DW 3080 RH CRFTSMN SMTH FG WINSLOW TRAD LT ,BC001767,FIBERGLASS DOOR,Stocked product,FALSE,,,,"DOUBLE BORE, HINGE PREPPED AND BORE FOR 1/2'' PEEP
SLAB ONLY",0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.87,,,,,BC001767,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2880 1-3/8 HC FLUSH HARDBOARD SLAB ONLY,BC001768,INTERIOR DOOR,Stocked product,FALSE,,,,SMOOTH HARDBOARD,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6075,,Boise Cascade,,78.13,BC001768,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"ADT 3068 Twin/BC 6 PNL TXT H/C 2 1/4"" A-Col - Copy",BC001769,INTERIOR DOOR,Stocked product,FALSE,,,,,291.05,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,254.15,,,,,,,,,,116.42,,,,,BC001769,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 4068 Twin/BC CAIMAN TXT H/C C-322 CASING,BC001770,INTERIOR DOOR,Stocked product,FALSE,,,,,324.95,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,249.7,,,,,,,,,,129.98,,,,,BC001770,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 2068 RH CAIMAN H/C C-322 CASING,BC001771,INTERIOR DOOR,Stocked product,FALSE,,,,,179.18,126.8675614,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,149.9,,,,,,,,,,78.98,,,,,BC001771,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 2868 LH CAIMAN H/C C-322 CASING,BC001772,INTERIOR DOOR,Stocked product,FALSE,,,,,192.2,127.7790946,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.98,,,,,,,,,,84.38,,,,,BC001772,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 2868 RH CAIMAN H/C C-322 CASING,BC001773,INTERIOR DOOR,Stocked product,FALSE,,,,,192.2,150,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.98,,,,,,,,,,76.88,,,,,BC001773,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 2668 RH CAIMAN H/C C-322 CASING,BC001774,INTERIOR DOOR,Stocked product,FALSE,,,,,192.2,132.5187515,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.98,,,,,,,,,,82.66,,,,,BC001774,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 2668 LH CAIMAN H/C C-322 CASING,BC001775,INTERIOR DOOR,Stocked product,FALSE,,,,,192.2,132.5187515,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.98,,,,,,,,,,82.66,,,,,BC001775,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 2468 LH CAIMAN H/C C-322 CASING,BC001776,INTERIOR DOOR,Stocked product,FALSE,,,,,192.2,150,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.98,,,,,,,,,,76.88,,,,,BC001776,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
ADT 2468 RH CAIMAN H/C C-322 CASING,BC001777,INTERIOR DOOR,Stocked product,FALSE,,,,,192.2,136.1469468,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,157.98,,,,,,,,,,81.39,,,,,BC001777,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
BC LONG REACH WEATHERSTRIPPING ,BC001778,DOOR COMPONENTS,Stocked product,FALSE,,,,FOR 6/8 DOORS  BRONZE,5.75,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,Boise Cascade,,2.3,BC001778,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2868 1-3/8 HC CLASSIC W/ 4-5/8 JAMB,BC001779,INTERIOR DOOR,Stocked product,FALSE,,,,,293.23,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.29,,,,,BC001779,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 4068 1-3/8 HC CLASSIC TWIN W/ 4-5/8 JAMB,BC001780,INTERIOR DOOR,Stocked product,FALSE,,,,WITH BALL CATCHES,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.03,,,,,BC001780,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2668 1-3/8 HC CLASSIC W/ 4-5/8 JAMB,BC001781,INTERIOR DOOR,Stocked product,FALSE,,,,,286.1,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.44,,,,,BC001781,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2068 1-3/8 HC CLASSIC W/ 4-5/8 JAMB,BC001782,INTERIOR DOOR,Stocked product,FALSE,,,,,266.93,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.77,,,,,BC001782,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 3068 1-3/8 HC CLASSIC W/ 4-5/8 JAMB,BC001783,INTERIOR DOOR,Stocked product,FALSE,,,,,303.08,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.23,,,,,BC001783,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
2880 RH PREFINISHED EXT JAMB 6-9/16 BELUGA BLACK,BC001784,DOOR COMPONENTS,Stocked product,FALSE,,,,,804.55,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.82,,,,,BC001784,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"4068 1-34"" DBL 8-Lite Clear Fench Doors, 4-5/8 FJ Flat JB, No INT Trim, Black Nickel, Ball Bearing ",BC001785,INTERIOR DOOR,Stocked product,FALSE,,,,,4273.88,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.55,,,,,BC001785,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"4080 1-3/4 DBL 8-Lite Clear French Doors, 4-5/8 FJ Flat JB, No INT Trim, Black Nickel, Ball Bearing",BC001786,INTERIOR DOOR,Stocked product,FALSE,,,,,4899.38,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.75,,,,,BC001786,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3068 LH 6-5/8"" FJ JMB ONLY",BC001787,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,Boise Cascade,,,BC001787,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868 POCKET DOOR FRAME 4-9/16"" JAMB",BC001788,POCKET DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,227.55,,,,,,,,,147.76,,Boise Cascade,,,BC001788,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 3080 MAHOGANY 4 LITE OVER 1 PNL SLAB ONLY,BC001790,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.55,,Boise Cascade,,,BC001790,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080 RH DUNNAGE 4-9/16"" JAMB BM MILL SILL SN HNGS",BC001791,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,395,,,,,,,,,,,,,,,,,,,,316.77,,,,,,,,,,225.45,,Boise Cascade,,,BC001791,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868 LHIS 1 PANEL SHAKER 20 MIN 4-9/16"" JMB MILL SILL SN SPRNG HNGS",BC001793,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC001793,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868 RHIS 1 PANEL SHAKER 20 MIN 4-9/16"" JMB MILL SILL SN SPRNG HNGS",BC001794,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC001794,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868 RHIS 1 PANEL SHAKER 20 MIN 6-9/16"" JMB MILL SILL SN SPRNG HNGS",BC001795,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.44,,Boise Cascade,,,BC001795,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868 LHIS 1 PANEL SHAKER 20 MIN 6-9/16"" JMB MILL SILL SN SPRNG HNGS",BC001796,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC001796,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
BC 26511 HC FLUSH HRDBD,BC001797,HVAC DOOR,Stocked product,FALSE,,,,,102.65,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.06,,,,,BC001797,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2080 LH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB  BLACK HINGES",BC001798,INTERIOR DOOR,Stocked product,FALSE,,,,,545.4,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.16,,Boise Cascade,,218.16,BC001798,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2080 RH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001799,INTERIOR DOOR,Stocked product,FALSE,,,,,545.4,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.16,,Boise Cascade,,218.16,BC001799,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2480 LH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001800,INTERIOR DOOR,Stocked product,FALSE,,,,,563.75,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,,Boise Cascade,,225.5,BC001800,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2480 RH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001801,INTERIOR DOOR,Stocked product,FALSE,,,,,563.75,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,,Boise Cascade,,225.5,BC001801,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2480 RH 6PNL SC ROCKPORT SMOOTH UNIT, 6-9/16"" JAMB BLACK HINGES",BC001802,INTERIOR DOOR,Stocked product,FALSE,,,,,603.48,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.39,,Boise Cascade,,241.39,BC001802,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2680 RH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001803,INTERIOR DOOR,Stocked product,FALSE,,,,,563.75,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,,Boise Cascade,,225.5,BC001803,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2880 RH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001804,INTERIOR DOOR,Stocked product,FALSE,,,,,569.93,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.97,,Boise Cascade,,227.97,BC001804,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080 LH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001805,INTERIOR DOOR,Stocked product,FALSE,,,,,584.55,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.82,,Boise Cascade,,233.82,BC001805,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080LH 6PNL SC ROCKPORT SMOOTH UNIT, 6-9/16"" JAMB BLACK HINGES",BC001806,INTERIOR DOOR,Stocked product,FALSE,,,,,624.28,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.71,,Boise Cascade,,249.71,BC001806,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC DBL 3080 6 PNL RCKPORT SC 4-9/16 JAMB, BLLCTCH, BLK HNGS",BC001807,INTERIOR DOOR,Stocked product,FALSE,,,,,978.65,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.46,,Boise Cascade,,391.46,BC001807,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC DBL 4080 6 PNL RCKPORT SC 4-9/16 JAMB, BLLCTCH, BLK HNGS",BC001808,INTERIOR DOOR,Stocked product,FALSE,,,,,990.68,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.27,,Boise Cascade,,396.27,BC001808,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2880 GARAGE DOOR LH 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001809,INTERIOR DOOR,Stocked product,FALSE,,,,,714.58,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.83,,Boise Cascade,,285.83,BC001809,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080 LH OS GARAGE 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001810,INTERIOR DOOR,Stocked product,FALSE,,,,,738.8,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.52,,Boise Cascade,,295.52,BC001810,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3068 LH OS GARAGE 6PNL SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001811,INTERIOR DOOR,Stocked product,FALSE,,,,,565.2,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.08,,Boise Cascade,,226.08,BC001811,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2468 LH SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001812,INTERIOR DOOR,Stocked product,FALSE,,,,,535.85,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.34,,Boise Cascade,,214.34,BC001812,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2468 RH SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001813,INTERIOR DOOR,Stocked product,FALSE,,,,,535.85,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.34,,Boise Cascade,,214.34,BC001813,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2668 LH SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001814,INTERIOR DOOR,Stocked product,FALSE,,,,,535.85,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.34,,Boise Cascade,,214.34,BC001814,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2668 LH SC ROCKPORT SMOOTH UNIT, 4-9/16 JAMB BLACK HINGES",BC001815,INTERIOR DOOR,Stocked product,FALSE,,,,,535.85,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.34,,Boise Cascade,,214.34,BC001815,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868 LH SC ROCKPORT SMOOTH UNIT, 4-9/16"" JAMB BLACK HINGES",BC001816,INTERIOR DOOR,Stocked product,FALSE,,,,,549.05,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.62,,Boise Cascade,,219.62,BC001816,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC DBL 4068 ROCKPORT SC 4-9/16 JAMB, BC, BLK HNGS",BC001817,INTERIOR DOOR,Stocked product,FALSE,,,,,940.25,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.1,,Boise Cascade,,376.1,BC001817,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868 ATTIC ACCESS LH SC ROCKPORT SMOOTH UNIT, 6-9/16"" JB BLK HNGS",BC001818,INTERIOR DOOR,Stocked product,FALSE,,,,,571.85,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.74,,Boise Cascade,,228.74,BC001818,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2868  ATTIC ACCESS RH SC ROCKPORT SMOOTH UNIT, 4-9/16"" JB BLK HNGS",BC001819,INTERIOR DOOR,Stocked product,FALSE,,,,,503.45,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.38,,Boise Cascade,,201.38,BC001819,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2468 ATTIC ACCESS CUT DOWN (26 1/2"" X 80 1/2"") LH SC ROCKPORT SMOOTH UNIT, 4-9/16 JB BLK HNGS",BC001820,INTERIOR DOOR,Stocked product,FALSE,,,,,657.55,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.02,,Boise Cascade,,263.02,BC001820,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
DW 1680 LOGAN SLAB ONLY NO MORTISE,BC001821,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.43,,DW Distribution,,,BC001821,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
DW 1668 LOGAN SLAB ONLY NO MORTISE,BC001822,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.74,,DW Distribution,,,BC001822,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"ADT 1668 LH 6 PNL TXT H/C 2 1/4"" A-Col - Copy",BC001823,INTERIOR DOOR,Stocked product,FALSE,,,,,176.55,150,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,145.64,,,,,,,,,,70.62,,,,,BC001823,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
"ADT 1668 LH Carrera H/C 4-5/8"" NO CASE (BC/SS)",BC001824,INTERIOR DOOR,Stocked product,FALSE,,,,,176.55,150,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,182.11,,145.64,,,,,,,,,,70.62,,,,,BC001824,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
"ADT 1668 RH Carrera H/C 4-5/8"" NO CASE (BC/SS)",BC001825,INTERIOR DOOR,Stocked product,FALSE,,,,,176.55,150,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,182.11,,145.64,,,,,,,,,,70.62,,,,,BC001825,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
"ADT 2068 LH Carrera H/C 4-5/8"" NO CASE (BC/SS)",BC001826,INTERIOR DOOR,Stocked product,FALSE,,,,,188.93,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,184.51,,145.64,,,,,,,,,,75.57371,,,,,BC001826,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,TRUE,TRUE
"ADT 2068 RH Carrera H/C 4-5/8"" NO CASE (BC/SS)",BC001827,INTERIOR DOOR,Stocked product,FALSE,,,,,188.93,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,184.51,,145.64,,,,,,,,,,75.57371,,,,,BC001827,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
"ADT 2468 LH Carrera H/C 4-5/8"" NO CASE (BC/SS)",BC001828,INTERIOR DOOR,Stocked product,FALSE,,,,,184.58,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,191.93,,145.64,,,,,,,,,,73.83,,,,,BC001828,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
